instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,month,hr,rental_duration,workingday_duration,non_workingday_duration
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,5,42,42.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,6,147,147.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,7,269,269.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,8,693,693.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,9,395,395.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,10,204,204.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,11,218,218.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,12,297,297.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,13,288,288.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,14,251,251.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,15,317,317.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,16,480,480.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,17,864,864.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,18,818,818.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,19,597,597.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,20,435,435.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,21,314,314.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,22,216,216.0,0.0
606,2012-08-28,3,2012,8,0,2,1,1,29.861653,33.3025,62.0,12.791975,935,6105,7040,8,23,109,109.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,0,47,47.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,1,14,14.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,2,6,6.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,3,9,9.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,4,10,10.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,5,40,40.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,6,181,181.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,7,554,554.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,8,808,808.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,9,348,348.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,10,178,178.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,11,253,253.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,12,360,360.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,13,300,300.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,14,301,301.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,15,338,338.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,16,493,493.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,17,870,870.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,18,812,812.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,19,643,643.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,20,427,427.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,21,313,313.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,22,235,235.0,0.0
607,2012-08-29,3,2012,8,0,3,1,1,28.085,31.786649999999998,55.2083,7.541653999999999,1177,6520,7697,8,23,157,157.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,0,65,65.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,1,23,23.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,2,17,17.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,3,5,5.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,4,8,8.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,5,35,35.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,6,163,163.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,7,532,532.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,8,754,754.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,9,396,396.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,10,234,234.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,11,276,276.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,12,294,294.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,13,290,290.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,14,273,273.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,15,338,338.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,16,482,482.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,17,844,844.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,18,853,853.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,19,610,610.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,20,471,471.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,21,307,307.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,22,291,291.0,0.0
608,2012-08-30,3,2012,8,0,4,1,1,28.973347,32.63895,59.0417,5.1668189,1172,6541,7713,8,23,152,152.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,0,82,82.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,1,32,32.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,2,20,20.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,3,5,5.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,4,7,7.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,5,29,29.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,6,108,108.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,7,421,421.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,8,690,690.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,9,398,398.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,10,256,256.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,11,309,309.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,12,410,410.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,13,368,368.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,14,436,436.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,15,526,526.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,16,528,528.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,17,617,617.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,18,546,546.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,19,452,452.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,20,356,356.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,21,303,303.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,22,277,277.0,0.0
609,2012-08-31,3,2012,8,0,5,1,1,31.330847000000002,34.47,58.75,11.291711,1433,5917,7350,8,23,174,174.0,0.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,0,168,0.0,168.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,1,79,0.0,79.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,2,69,0.0,69.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,3,35,0.0,35.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,4,12,0.0,12.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,5,22,0.0,22.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,6,36,0.0,36.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,7,66,0.0,66.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,8,162,0.0,162.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,9,237,0.0,237.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,10,417,0.0,417.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,11,492,0.0,492.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,12,471,0.0,471.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,13,504,0.0,504.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,14,514,0.0,514.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,15,563,0.0,563.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,16,462,0.0,462.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,17,463,0.0,463.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,18,442,0.0,442.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,19,392,0.0,392.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,20,207,0.0,207.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,21,104,0.0,104.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,22,78,0.0,78.0
610,2012-09-01,3,2012,9,0,6,0,2,30.886653000000003,35.1327,63.8333,7.5835289999999995,2352,3788,6140,9,23,145,0.0,145.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,0,99,0.0,99.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,1,73,0.0,73.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,2,84,0.0,84.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,3,42,0.0,42.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,4,22,0.0,22.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,5,12,0.0,12.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,6,15,0.0,15.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,7,42,0.0,42.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,8,129,0.0,129.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,9,232,0.0,232.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,10,388,0.0,388.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,11,489,0.0,489.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,12,545,0.0,545.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,13,493,0.0,493.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,14,457,0.0,457.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,15,355,0.0,355.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,16,474,0.0,474.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,17,503,0.0,503.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,18,500,0.0,500.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,19,292,0.0,292.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,20,104,0.0,104.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,21,171,0.0,171.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,22,166,0.0,166.0
611,2012-09-02,3,2012,9,0,0,0,2,28.563347,32.45,81.5,4.2927436,2613,3197,5810,9,23,123,0.0,123.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,0,104,0.0,104.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,1,55,0.0,55.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,2,40,0.0,40.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,3,28,0.0,28.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,4,11,0.0,11.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,5,4,0.0,4.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,6,15,0.0,15.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,7,43,0.0,43.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,8,127,0.0,127.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,9,229,0.0,229.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,10,359,0.0,359.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,11,459,0.0,459.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,12,543,0.0,543.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,13,566,0.0,566.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,14,512,0.0,512.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,15,449,0.0,449.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,16,500,0.0,500.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,17,498,0.0,498.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,18,482,0.0,482.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,19,374,0.0,374.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,20,261,0.0,261.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,21,184,0.0,184.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,22,121,0.0,121.0
612,2012-09-03,3,2012,9,1,1,0,1,29.0075,33.081450000000004,79.0833,10.125107,1965,4069,6034,9,23,70,0.0,70.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,0,29,29.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,1,24,24.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,2,5,5.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,3,10,10.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,4,8,8.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,5,38,38.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,6,172,172.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,7,493,493.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,8,632,632.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,9,323,323.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,10,172,172.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,11,198,198.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,12,287,287.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,13,275,275.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,14,274,274.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,15,292,292.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,16,458,458.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,17,856,856.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,18,839,839.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,19,552,552.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,20,385,385.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,21,268,268.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,22,179,179.0,0.0
613,2012-09-04,3,2012,9,0,2,1,1,29.759152999999998,34.3444,75.5,15.833507,867,5997,6864,9,23,95,95.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,0,37,37.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,1,13,13.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,2,9,9.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,3,4,4.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,4,5,5.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,5,40,40.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,6,210,210.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,7,500,500.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,8,725,725.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,9,290,290.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,10,235,235.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,11,217,217.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,12,266,266.0,0.0
614,2012-09-05,3,2012,9,0,3,1,1,30.203346999999997,35.44915,74.125,12.583136,832,6280,7112,9,13,234,234.0,0.0
